"",cut,"",4,"[ ""Why do ITV care if the ball crossed the line, they would only have cut off the game in Extra Time for You've been framed .""]"
"",dominate,"",4,"[ ""you can stick you non starting campaign up your ass, not the start we wanted but dominated the last 35mins, LFC""]"
"",eat,"",4,"[ ""please lfc equalise I will eat my dick""]"
"",fail,"",4,"[ ""Get spearing off!"" , ""Come on kenny epic fail playing him!"" , ""ComeOnLiverpool YoullNeverWalkAlone facupfinal""]"
"",fan,"",4,"[ ""Now this is what don't like in futbol o why are they liverpool fans crying now?"" , ""FACupFinal CFCWembley""]"
"",forget,"",4,"[ ""don't forget the mars bar FACupFinal""]"
"",gut,"",4,"[ ""gutted about todays result but nothing a few prostitutes, a 12 pack of vodka and a kebab won't sort out lfc""]"
"",havin,"",4,"[ ""Whats the point if havin a chior faggot at the start of the game?"" , ""FACupFinal""]"
"",head,"",4,"[ ""ThankYouStevieG Reds fans remain high spirited despite defeat as supporters head home from Wembley."" , ""You'll Ne .""]"
"",improve,"",4,"[ ""no need to thrash talk about my team and bbm me."" , ""Atleast won 1 cup this season and they've improved comparing to last season.""]"
"",interesting,"",4,"[ ""holy crap on a cracker the FACupFinal just got interesting.""]"
"",itv,"",4,"[ ""facupfinal Boring game even more boring ITV commentators."" , ""so lame."" , ""Lack of respect from some players and LFC fans.""]"
"",lad,"",4,"[ ""Well lads that was a mighty close call."" , ""SaveByTheSkinOfYurFur Arsenal GO LFC!""]"
"",lol,"",4,"[ ""He does it again lol Drogba CFC CFCWembley""]"
"",manage,"",4,"[ ""the one aspect of the FACup that they managed not to balls up."" , ""notradition""]"
"",move,"",4,"[ ""facupfinal dear kenny, u need to get them to move foward not sideways""]"
"",open,"",4,"[ ""do you think failing to make the CL will open the door for Usmanov?""]"
"",prepare,"",4,"[ ""Now the Mickey Mouse cup final has finished wembley can be prepared for THE cup final when invade the capital""]"
"",pull,"",4,"[ ""facup Carroll sides steps CFC defenders to pull one back for LFC CFC 2 1 LFC""]"
"",read,"",4,"[ ""Would love to be in Wembley today."" , ""Cmon LFC YNWA I really like you til I read this tweet""]"
"",reckon,"",4,"[ ""yip LFC fans booing the National Anthem, guys down south on the media reckon its the first time ever in a FACupFinal""]"
"",replace,"",4,"[ ""My fav player 16 R.Mereiles Chelsea sub: Ramires replaced by Meireles 76 mins CFCWembley FACupFinal SL""]"
"",scouser,"",4,"[ ""ooooh!"" , ""will b happy abt dat, she's Chelsea fan."" , ""but me, scouser thru and blue."" , ""and red too!"" , ""LFC""]"
"",seal,"",4,"[ ""facup gonna stay like this until the 85th minute when Drogba's gonna pop one in and seal it for Chelski."" , ""Dreary game, dreary coverage.""]"
"",sell,"",4,"[ ""Jose Enrique's performance so far this match has warranted him being sold in the summer."" , ""Absolutely shocking!"" , ""LFC""]"
"",step,"",4,"[ ""I swear to god drogba is a badman!"" , ""World class players step up at the big moment!"" , ""CFC bigivorian drogba""]"
"",trend,"",4,"[ ""Meanwhile during the facupfinal ."" , ""TheChuckleBrothers are trending ahaha""]"
"",trust,"",4,"[ ""terharu oh terharu!"" , "":D one trust RDM KTBFFH""]"
"",tweet,"",4,"[ ""Ooh, just realised is tweeting his thoughts on the Facup."" , ""Aces.""]"
"",write,"",4,"[ ""Well, we're 1 0 up in the final, but even though we're playing so much better, I'm not writing Liverpool off!"" , ""CFC""]"
"",ynwa,"",4,"[ ""YNWA you never win again eh CFC""]"
"",feel,DATE,4,"[ ""has to be said."" , ""That was hilarious!"" , ""do feel sorry for Liverpool fans right now hahaha FaCupFinal""]"
"",have,DATE,4,"[ ""next year, can we have StarTrekkin, by the Firm.?"" , ""facup propa singalong!""]"
"",see,DATE,4,"[ ""for the 3rd year running,an italian coach wins the FA Cup."" , ""See you May 19th all 'em haters cfc""]"
"",support,DATE,4,"[ ""who are u supporting today?"" , ""LFC CFC""]"
DURATION,kick,"",4,"[ ""2 hours till kick off."" , ""FACupFinal""]"
ORGANIZATION,beat,"",4,"[ ""league: Chelsea beat Liver 2 1 to win the FA Cup at Wembley, their 4th win in six years in the competition."" , ""cfc lfc facupfinal""]"
ORGANIZATION,make,"",4,"[ ""Who says we have no history?"" , ""CFC are making history as of right now!"" , ""And we will continue to make history forever and ever!""]"
ORGANIZATION,take,"",4,"[ ""half time and Chelsea take a 1 0 lead into the break in this FACupFinal""]"
ORGANIZATION,win,DATE,4,"[ ""“@OptaJoe: 4 Chelsea have now won the FA Cup in four of the last six seasons."" , ""Dominance."" , ""CFCWembley drogbaaaaaa FACupFinal""]"
PERSON,give,"",4,"[ ""did Wenger give an interview to the beeb?"" , ""After Linekar etc""]"
PERSON,lead,"",4,"[ ""“@thefadotcom: Steven Gerrard leads the Liverpool players up stairs to the Royal Box to collect their runner up medals FACup Great!""]"
PERSON,turn,"",4,"[ ""Oooh!"" , ""Andy turned John Terry inside out!"" , ""Liverpool back in it."" , ""FACupFinal via""]"
PERSON,win,NUMBER,4,"[ ""The first FACupFinal at the new Wembley between Man United and Chelsea was in 2007."" , ""Chelsea won 10."" , ""CFC""]"
"",anyone,"",3,"[ ""It's a rare day when I don't follow my ABC rule of Premiership football teams."" , ""Anyone But Chelski FACupFinal""]"
"","be doing","",3,"[ ""so what's Roberto di Matteo doing that AVB wasn't."" , ""FACupFinal""]"
"","be gone","",3,"[ ""Waddle hates us, gone back to itv cfc facupfinal""]"
"","be running","",3,"[ ""lol brana running around throwing ice at everyone cfc""]"
"","be scored","",3,"[ ""cfc records today: cole most cup wins 7 terry most times lifting cup, cech most wins for keeper and drogba scored in .""]"
"","be starting","",3,"[ ""less than an hour till kick off."" , ""Nerves starting to kick in now."" , ""Come on you Blues!"" , ""CFCWembley FACupFinal""]"
"","be taking","",3,"[ ""Spotted future manager of liverpool in de stands wembley ian rush taking over frm dalglish after FACupfinal""]"
"","be trending","",3,"[ ""cfc trending worldwide!""]"
"","be wearing","",3,"[ ""WTF are them people wearing on the pitch?"" , ""FACupFinal""]"
"",bear,"",3,"[ ""Legends are born in a blue shirt."" , ""CFC""]"
"",better,"",3,"[ ""WE ARE THE CHAMPIONNNNNNNNNNN TWEET INI BIAR SEMUA TAU CHELSEA IS BETTER THAN LIVERPOOL KTBFFH CFCWembley""]"
"",can,"",3,"[ ""“@fizzer18: Hands up if you're excited about the facupfinal."" , ""Not me!"" , ""me either can they both lose?""]"
"",carry,"",3,"[ ""We ain't winning this if we carry on like this LFC FACupFinal""]"
"",celebrate,"",3,"[ ""this is how we celebrated in Singapore!"" , ""KeepTheBlueFlagFlyingHigh COYB""]"
"",dance,"",3,"[ ""Tat jst shows us tat JohnTerry cnt dance like d young ones!"" , ""FACupFinal""]"
"",destroy,"",3,"[ ""LFC FACupFinal haha he just destroyed that racist pig Terry!"" , ""Look at how hard he is playing""]"
"",dont,"",3,"[ ""You dont win trophys with luck""]"
"",dream,"",3,"[ ""I dream of another double.""]"
"",drogba,"",3,"[ ""Drogba you beast FAcupFinal""]"
"",easy,"",3,"[ ""Piss easy first 45 for Chelsea."" , ""facup""]"
"",excite,"",3,"[ ""Sooo excited for the big final."" , ""Liverpool to win all the way."" , ""Hope its an amazing game!"" , ""FAfinal LFC YNWA""]"
"",fear,"",3,"[ ""oops, sleepy rural village fears nuclear attack due to strength of come back celebrations GAME ON LFC""]"
"",fi,"",3,"[ ""hard fi that's him useless FACup""]"
"",final,"",3,"[ ""Liveblogging the facup final for ."" , ""liverpool chelsea""]"
"",gerrard,"",3,"[ ""the lfc team reina johnson skrtl agger enrique spearing henderson gerrard downing bellamy suarez""]"
"",goin,"",3,"[ ""drogba goin to be replaced!"" , ""CFCWembley""]"
"",gonna,"",3,"[ ""Gonna be 4 1 Chelsea FACupFinal""]"
"",handle,"",3,"[ ""I'm unashamedly sayin we shouldd park the bus now!"" , ""My heart can't handle this""]"
"",help,"",3,"[ ""cfc Please f'n Help!"" , ""WhatToDo""]"
"",ke,"",3,"[ ""Ke gone fela FACup.Bored""]"
"",knock,"",3,"[ ""I'm assuming your laughing because we didn't win the final you didnt make!"" , ""who knocked you out?"" , ""LFC""]"
"",lack,"",3,"[ ""This sums up our season."" , ""Fucking about."" , ""Not making the right decisions and general lack of passion and determination."" , ""LFC""]"
"",laugh,"",3,"[ ""Terry says something racist about Jon Obi Mikel."" , ""The Duke of Kent laughs with glee facupfinal""]"
"",listen,"",3,"[ ""Why couldn't we have listened to Hard Fi instead of the pundits sycophantic guff?!"" , ""FACUP""]"
"",mention,"",3,"[ ""Is Jordan Henderson on the pitch?"" , ""Just I've not once seen him or heard the commentator mention his name."" , ""FACupFinal""]"
"",min,"",3,"[ ""comeonliverpool FACupFinal LFC YNWA 75 mins to still win this""]"
"",name,"",3,"[ ""They should name a stand in Wembley after Didier Drogba!"" , ""CFC""]"
"",nick,"",3,"[ ""I don't think Wenger appreciates the need 4 3rd place in the EPL this season."" , ""THFC and NUFC lurking closely behind, CFC may nick the UCL""]"
"",oh,"",3,"[ ""defo wasn't, sorry."" , ""Not even half of it was over the line."" , ""Shame, oh well YNWA LFC""]"
"",perform,"",3,"[ ""true, and I take your point, but I wouldn't say lfc have taken the league for granted, just not performed consistently.""]"
"",pop,"",3,"[ ""Yes Bruv.i'll pop to that!@Oryims: Congratulations to all fans around the world FACupFinal""]"
"",pray,"",3,"[ ""Want to win but can't bet on it."" , ""LFC and Everton have been bogey teams for us."" , ""I pray that don't happen today.""]"
"",pump,"",3,"[ ""Totally pumped up to see the Wembley Stadium!"" , ""This atmosphere is killing!"" , ""CFCWembley""]"
"",rate,"",3,"[ ""So glad I've seen people on my timeline talking about how poor Downing is."" , ""One of the most over rated players ever!"" , ""CFC LFC FACupFinal""]"
"",realize,"",3,"[ ""and now that im on the computer i realised the time FAcup studywasgoingwell tilnow""]"
"",regret,"",3,"[ ""Supporting is worth twice in the times like this, when they aren't winning, and I didn't regret that any single time YNWA""]"
"",remember,"",3,"[ ""That's the Downing I remember."" , ""A cross into nowhere LOL!"" , ""LFC""]"
"",respect,"",3,"[ ""Pity the fans couldn't respect the national anthem FACup Final""]"
"",round,"",3,"[ ""“@robdannatt: FACupFinal prediction time."" , ""Think Chelsea will edge this one 2 1."" , ""CFC LFC wrong way round dannatt."" , ""Reds all the way""]"
"",s,"",3,"[ ""Y stats arent evrythin via Only MUFC11, AFC10 and Spurs8 hav won more FACup s than Ashley Cole 7""]"
"",scare,"",3,"[ ""mum called at kick off for 20 minute chat."" , ""She can't find the arrow keys on her laptop and is scared of the government."" , ""FACupFinal""]"
"",scouse,"",3,"[ ""come on beat them scouse twirps""]"
"",shake,"",3,"[ ""Omfg I'm actually shaking."" , ""WHAT A GOAL!"" , ""FACupFinal CFC""]"
"",shit,"",3,"[ ""shitting it LFC FACupFinal""]"
"",slip,"",3,"[ ""The Wembley."" , ""Pitch is quite poor, the players are slipping all over the place.""]"
"",smash,"",3,"[ ""Would love to see Di Matteo unveil a Chelsea kit underneath the suit and smash one in within the first minute."" , ""FACupFinal""]"
"",soak,"",3,"[ ""players are out on the pitch soaking up the atmosphere at Wembley ahead of the FACup final""]"
"",sponsor,"",3,"[ ""What on earth is this weird dance number before the FACupFinal?"" , ""Is Lady Gaga sponsoring it as well as Budweiser?""]"
"",sub,"",3,"[ ""“@mfowen91: A good selection of attacking options on the bench should LFC need them."" , ""Carroll, Kuyt, Maxi and Shelvey all subs.""]"
"",suppose,"",3,"[ ""First half of facupfinal has been so so poor."" , ""It was supposed to be an attacking cup final."" , ""Yeah right!""]"
"",surprise,"",3,"[ ""hi keane, what a lovely surprise."" , ""FACupFinal""]"
"",tackle,"",3,"[ ""Skrtel has been an absolute beast this year."" , ""Another awesome tackle lfc facup""]"
"",that,"",3,"[ ""well, thats shit FACupFinal""]"
"",time,"",3,"[ ""Great time to be a thief in liverpool FAcup""]"
"",wake,"",3,"[ ""facupfinal omg!"" , ""lfc have finally woken up!"" , ""better late than never.""]"
"",wave,"",3,"[ ""chelsea all waving their plastic flags swerve FACupFinal""]"
"",what,"",3,"[ ""whats with agger's hairstyle/ lfc""]"
"",would,"",3,"[ ""Someone give me a downing watch report cause he a quality player.without da ball."" , ""If carlin made shit they would of my downing FACUPFINAL""]"
"",wud,"",3,"[ ""She wud get it!"" , ""FAcup punditry""]"
"",y,"",3,"[ ""Minuto 90' Chelsea 2 Ramires y Drogba Liverpool 1 Carroll."" , ""FACup""]"
"",score,DATE,3,"[ ""Time for Torres, me thinks."" , ""He will score today."" , ""FACupFinal""]"
"",start,DATE,3,"[ ""Why oh why is coverage of FACupFinal starting now?""]"
"",stay,DATE,3,"[ ""RT@FOXSoccer: Congratulations to and the club's fans on the victory, stay with us for post match reaction right now.""]"
"",walk,DATE,3,"[ ""You'll Never Walk Alone ringing around Wembley LFC end 3/4 full now.""]"
"",want,DATE,3,"[ ""now we want UCL trophy!""]"
"",liverpool,NUMBER,3,"[ ""Liverpool 1 0 Chelsea Et FACup""]"
"",win,ORGANIZATION,3,"[ ""yeahhh we win CFC""]"
"",get,PERSON,3,"[ ""Kenny got is ridiculously wrong today FACupFinal""]"
"",need,PERSON,3,"[ ""Suarez need to make one now lol FACupFinal""]"
DURATION,be,"",3,"[ ""Preparing for the FACupfinal by NOT watching the ridiculous hours of coverage beforehand!"" , ""An hour is sufficient even for a diehard LFC fan""]"
MISC,be,"",3,"[ ""No man has celebrated a cup win with their players like that since Mourinho."" , ""Why can't Di Matteo be our 'especial' .""]"
NUMBER,down,"",3,"[ ""one down one to go."" , ""KTBFFH."" , ""CFC""]"
ORGANIZATION,"be playing","",3,"[ ""liverpool now playing like liverpool!"" , ""FACup""]"
ORGANIZATION,bring,"",3,"[ ""There is only one club in London which is consistent and deliver trophies and others are just bringing setbacks to top clubs CFC""]"
ORGANIZATION,give,"",3,"[ ""TOO TRUE FOR WORDS!"" , ""Liverpool is pretty much giving every Chelsea fan a heart attack right now: FACupFinal""]"
ORGANIZATION,go,"",3,"[ ""You know what makes it all funnier?"" , ""LFC are going to finish BELOW EFC as well.""]"
ORGANIZATION,let,"",3,"[ ""Wow, CFC has really let up in the late part of this match."" , ""Hope they hold on!""]"
ORGANIZATION,turn,"",3,"[ ""Tv broadcasters trying to find an angle that looks like it went in.if LFC turned up in the first hour,there'd be no need for this debate""]"
"ORGANIZATION,PERSON",win,"",3,"[ ""Watching FACupFinal Chelsea vs Liverpool want Chelsea to win tbh.""]"
PERSON,"be managed","",3,"[ ""Do my ears deceive me,or did Clive Tyldesley just say, about Drogba: Alan Carr managed to get inside him last night."" , ""FACUP OhMatron CFC""]"
PERSON,"be scored","",3,"[ ""cfc records today: cole most cup wins 7 terry most times lifting cup, cech most wins for keeper and drogba scored in most finals allx4""]"
PERSON,bring,"",3,"[ ""You no things are bad when andy carroll is brought on to try and get your goals facupfinal""]"
PERSON,fuck,"",3,"[ ""Spearing and Enrique are fucking disgrace."" , ""LFC""]"
PERSON,head,"",3,"[ ""We can lament our bad luck but Carroll should have put it beyond doubt and headed it straight into the back of the net."" , ""LFC""]"
PERSON,know,"",3,"[ ""Whatchoo know about Chelsea!"" , ""FAcupfinal""]"
PERSON,manage,"",3,"[ ""facupfinal Thank god someone else heard that."" , ""apparently Graham Norton managed to get inside him [Drogba .""]"
PERSON,miss,"",3,"[ ""Sagna will miss the Euros [Via""]"
PERSON,own,"",3,"[ ""Drogba owns wembly."" , ""8 goals in 8 wembly appearance."" , ""Landmark."" , ""facupfinal""]"
"",1st,"",2,"[ ""Spearing and Henderson wouldn't even get in fulhams 1st 11 fact facupfinal useless 2bob ffc lfc""]"
"",2012,"",2,"[ ""Km dpt kado tuh dr c km ulangtahun,, chelsea juara FA CUP 2012 ."" , ""."" , ""Aq aja blm prnh dpt kado dr the blues envy""]"
"",act,"",2,"[ ""They've let loads of people out of the nut house."" , ""Told them to act naturally; calling it the 'Bacofoil' dance FACup FACUPFINAL LFC""]"
"",agree,"",2,"[ ""Seems like not many people agree with Mr Carragher's opinion."" , ""lfc""]"
"",all,"",2,"[ ""Wish nothing but the same result at Allianz Arena!"" , ""just like malouda said.WIN IT ALL honey!"" , ""CFC""]"
"",allow,"",2,"[ ""Quality parenting."" , ""I allow my 17yr old son to swear freely on occasions like this ."" , ""FACup""]"
"",argue,"",2,"[ ""No goal andycarroll FACup agreed."" , ""."" , ""."" , ""Cant argue with that decision."" , ""whatgoesaroundcomesaround""]"
"",assist,"",2,"[ ""Mata's 519,835th assist of this season."" , ""CFC""]"
"",attack,"",2,"[ ""not convinced on Liverpool's starting XI, Henderson wastes a spot, I'd have Kuyt in and be more attacking straight away FACupFinal""]"
"",attempt,"",2,"[ ""I swear that was in!@Orlandoghost: Guys was that in Yes,Maybe,No cowrolls attempt FAcupFinal""]"
